sentence_id	source	article_id	genre	topic	category	sent_idx	n_clean	url	text	in_quote	text_marked	member	label	izvor_oznake
dan-374730168556-007	danas	374730168556	kolumna	pol-drustvo	kolumna	7	12	https://www.danas.rs/kolumna/bozidar-andrejic/ljudi-sa-soliter-porcijama-nikad-neobjavljeno-prica-o-katakombi-adeli-i-ljupkim-lesinarima-3/	A ovi su, čim bi nabavili bon, silazili u podrum i sedali na svoja mesta, ostavljali cekere na podu i dobijali srećniji izraz lica jer su obavili dobro svoj najvažniji dnevni posaao.		A ovi su, čim bi nabavili bon, silazili u podrum i sedali na svoja mesta, ostavljali cekere na podu i dobijali srećniji izraz lica jer su obavili dobro svoj najvažniji dnevni posaao.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Anica
dan-374730168556-008	danas	374730168556	kolumna	pol-drustvo	kolumna	8	12	https://www.danas.rs/kolumna/bozidar-andrejic/ljudi-sa-soliter-porcijama-nikad-neobjavljeno-prica-o-katakombi-adeli-i-ljupkim-lesinarima-3/	Bilo je među njima i tvrdica koji su ovde jeli da bi uštedei od penzija.		Bilo je među njima i tvrdica koji su ovde jeli da bi uštedei od penzija.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	OBJ	Anica
dan-374730168556-009	danas	374730168556	kolumna	pol-drustvo	kolumna	9	12	https://www.danas.rs/kolumna/bozidar-andrejic/ljudi-sa-soliter-porcijama-nikad-neobjavljeno-prica-o-katakombi-adeli-i-ljupkim-lesinarima-3/	Najveći štos novca kao brucoš video sam kod jednog od te gospode.		Najveći štos novca kao brucoš video sam kod jednog od te gospode.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	OBJ	Anica
dan-738596140573-012	danas	738596140573	kolumna	kultura	kolumna	12	32	https://www.danas.rs/kolumna/pavle-simjanovic/zakoni-levitskog-uzasa/	Povređeni Naim obelodanjuje svoja saznanja Rajanovim roditeljima, pa otac sveštenik u pomoć poziva „iscelitelja“ koji na Rajanu i njegovom prvobitnom ljubavniku primenjuje hipnotišući, u trans bacajući obred.		Povređeni Naim obelodanjuje svoja saznanja Rajanovim roditeljima, pa otac sveštenik u pomoć poziva „iscelitelja“ koji na Rajanu i njegovom prvobitnom ljubavniku primenjuje hipnotišući, u trans bacajući obred.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Aleksa
dan-738596140573-013	danas	738596140573	kolumna	kultura	kolumna	13	32	https://www.danas.rs/kolumna/pavle-simjanovic/zakoni-levitskog-uzasa/	Narednih dana se počinju odvijati psihotični ili fantastični razvoji događaja, sa Rajanom koji prvo opčinjeno komunicira sa nevidljivim sagovornikom, zatim preživljava ubistveni napad iz istog izvora.		Narednih dana se počinju odvijati psihotični ili fantastični razvoji događaja, sa Rajanom koji prvo opčinjeno komunicira sa nevidljivim sagovornikom, zatim preživljava ubistveni napad iz istog izvora.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Aleksa
dan-738596140573-014	danas	738596140573	kolumna	kultura	kolumna	14	32	https://www.danas.rs/kolumna/pavle-simjanovic/zakoni-levitskog-uzasa/	Istovetno se, saznajemo kroz Naimove uhodničke delatnosti, dešava i Rajanovom lokalnom dečku, čime „Leviti“ kroz horor prizmu otvaraju teme za razmišljanje.		Istovetno se, saznajemo kroz Naimove uhodničke delatnosti, dešava i Rajanovom lokalnom dečku, čime „Leviti“ kroz horor prizmu otvaraju teme za razmišljanje.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Aleksa
dan-738596140573-015	danas	738596140573	kolumna	kultura	kolumna	15	32	https://www.danas.rs/kolumna/pavle-simjanovic/zakoni-levitskog-uzasa/	Naime, efekat obreda je stvaranje preteće (ne)ljudske kopije objekta žudnje, čime se želi postići strah koji bi na duže staze kod žrtve obreda trebalo da stvori uslovljenu oslobođenost od žudnje.		Naime, efekat obreda je stvaranje preteće (ne)ljudske kopije objekta žudnje, čime se želi postići strah koji bi na duže staze kod žrtve obreda trebalo da stvori uslovljenu oslobođenost od žudnje.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Aleksa
dan-738596140573-016	danas	738596140573	kolumna	kultura	kolumna	16	32	https://www.danas.rs/kolumna/pavle-simjanovic/zakoni-levitskog-uzasa/	Jasno je koliko je sve to zlo i naopako, dok mladi autor debitant gledaoca između ostalog usmerava ka razmišljanju o postulatima hrišćanskog učenja.		Jasno je koliko je sve to zlo i naopako, dok mladi autor debitant gledaoca između ostalog usmerava ka razmišljanju o postulatima hrišćanskog učenja.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Aleksa
dan-738596140573-017	danas	738596140573	kolumna	kultura	kolumna	17	32	https://www.danas.rs/kolumna/pavle-simjanovic/zakoni-levitskog-uzasa/	Nije li pogrešno činiti bogougodne stvari zato što se nadate nagradi, i kloniti se greha samo zato što vodi ka kazni?		Nije li pogrešno činiti bogougodne stvari zato što se nadate nagradi, i kloniti se greha samo zato što vodi ka kazni?	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	saglasnost
dan-738596140573-018	danas	738596140573	kolumna	kultura	kolumna	18	32	https://www.danas.rs/kolumna/pavle-simjanovic/zakoni-levitskog-uzasa/	Zar nije mnogo časnije voditi ispravan život zarad čistote trenutka?		Zar nije mnogo časnije voditi ispravan život zarad čistote trenutka?	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Aleksa
dan-738596140573-019	danas	738596140573	kolumna	kultura	kolumna	19	32	https://www.danas.rs/kolumna/pavle-simjanovic/zakoni-levitskog-uzasa/	Eto, odavno sam izjavio da ću, ako potpuno odlepim, u starosti postati budista i držim se datog predviđanja.		Eto, odavno sam izjavio da ću, ako potpuno odlepim, u starosti postati budista i držim se datog predviđanja.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Aleksa
dan-69919169093-005	danas	69919169093	kolumna	pol-drustvo	kolumna	5	39	https://www.danas.rs/kolumna/bratislav-braca-markovic/zasto-pises-i-mislis-kad-nisi-pavle/	Što je mnogo, mnogo je.		Što je mnogo, mnogo je.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Anica
dan-69919169093-006	danas	69919169093	kolumna	pol-drustvo	kolumna	6	39	https://www.danas.rs/kolumna/bratislav-braca-markovic/zasto-pises-i-mislis-kad-nisi-pavle/	Srbija se deli na ljude koji imaju tri oštro suprotstavljena stava i nema ništa između.		Srbija se deli na ljude koji imaju tri oštro suprotstavljena stava i nema ništa između.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Anica
dan-69919169093-007	danas	69919169093	kolumna	pol-drustvo	kolumna	7	39	https://www.danas.rs/kolumna/bratislav-braca-markovic/zasto-pises-i-mislis-kad-nisi-pavle/	Prvi stav je stav predsednika Vučića, to je promenljiv, ali neopterećujući stav, jer samo slušaš šta on priča (što je slažem se sve teže) i to bespogovorno prihvataš.		Prvi stav je stav predsednika Vučića, to je promenljiv, ali neopterećujući stav, jer samo slušaš šta on priča (što je slažem se sve teže) i to bespogovorno prihvataš.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Anica
dan-69919169093-008	danas	69919169093	kolumna	pol-drustvo	kolumna	8	39	https://www.danas.rs/kolumna/bratislav-braca-markovic/zasto-pises-i-mislis-kad-nisi-pavle/	Drugi stav imaju „nedavači Kosova“.		Drugi stav imaju „nedavači Kosova“.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	OBJ	Anica
dan-69919169093-009	danas	69919169093	kolumna	pol-drustvo	kolumna	9	39	https://www.danas.rs/kolumna/bratislav-braca-markovic/zasto-pises-i-mislis-kad-nisi-pavle/	To je ekipa koja bi oružjem da vrati Kosovo.		To je ekipa koja bi oružjem da vrati Kosovo.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Anica
dan-69919169093-010	danas	69919169093	kolumna	pol-drustvo	kolumna	10	39	https://www.danas.rs/kolumna/bratislav-braca-markovic/zasto-pises-i-mislis-kad-nisi-pavle/	Jedini problem je što neki od njih zalutaju i na Autokomandi, a o Velikoj Plani da ne pričam.		Jedini problem je što neki od njih zalutaju i na Autokomandi, a o Velikoj Plani da ne pričam.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Anica
dan-69919169093-011	danas	69919169093	kolumna	pol-drustvo	kolumna	11	39	https://www.danas.rs/kolumna/bratislav-braca-markovic/zasto-pises-i-mislis-kad-nisi-pavle/	Što se Kosova tiče, ovoj grupaciji ništa nije sporno, njega smo odavno morali da priznamo, uz naravno pristojno pitanje da l’ im se dopada još neki deo Srbije, kako ne bismo došli u neprijatnu situaciju da uvredimo stanovnike južne pokrajine, ili ne dao bog međunarodnu zajednicu.		Što se Kosova tiče, ovoj grupaciji ništa nije sporno, njega smo odavno morali da priznamo, uz naravno pristojno pitanje da l’ im se dopada još neki deo Srbije, kako ne bismo došli u neprijatnu situaciju da uvredimo stanovnike južne pokrajine, ili ne dao bog međunarodnu zajednicu.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Anica
dan-69919169093-012	danas	69919169093	kolumna	pol-drustvo	kolumna	12	39	https://www.danas.rs/kolumna/bratislav-braca-markovic/zasto-pises-i-mislis-kad-nisi-pavle/	I tako je nestašni Draganče zbog svog teksta „Neiskrena podrška opozicije studentima“ dopao u nemilost ove druge grupacije.		I tako je nestašni Draganče zbog svog teksta „Neiskrena podrška opozicije studentima“ dopao u nemilost ove druge grupacije.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Anica
dan-837524141234-001	danas	837524141234	kolumna	pol-drustvo	kolumna	1	24	https://www.danas.rs/kolumna/nemanja-rujevic/kvadratura-lompara/	Neka u preambuli ove kolumne bude rečeno da nije problem sujeta – ko je u javnom poslu nema, neka baci prvi kamen – nego trenuci i povodi njenog izbivanja na površinu te što niču teške reči koje mute, valjda, glavni cilj opozicione čaršije.		Neka u preambuli ove kolumne bude rečeno da nije problem sujeta – ko je u javnom poslu nema, neka baci prvi kamen – nego trenuci i povodi njenog izbivanja na površinu te što niču teške reči koje mute, valjda, glavni cilj opozicione čaršije.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Dimitrije Stanišić
dan-837524141234-002	danas	837524141234	kolumna	pol-drustvo	kolumna	2	24	https://www.danas.rs/kolumna/nemanja-rujevic/kvadratura-lompara/	Takođe, ko se bavi politikom valja da ima političke stavove, ali nije obavezan da ih sve stalno iznosi.		Takođe, ko se bavi politikom valja da ima političke stavove, ali nije obavezan da ih sve stalno iznosi.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Dimitrije Stanišić
dan-837524141234-003	danas	837524141234	kolumna	pol-drustvo	kolumna	3	24	https://www.danas.rs/kolumna/nemanja-rujevic/kvadratura-lompara/	Nekada je ćutanje političkije nego isticanje političkih podela.		Nekada je ćutanje političkije nego isticanje političkih podela.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Dimitrije Stanišić
dan-837524141234-004	danas	837524141234	kolumna	pol-drustvo	kolumna	4	24	https://www.danas.rs/kolumna/nemanja-rujevic/kvadratura-lompara/	Marinika Tepić je, u ime svoje partije, i proevropske „grupacije koja se koncentriše sada sa namerom da izađe na izbore“, rekla da „neko kao Milo Lompar“ ne može da bude predsednik Srbije „uprkos onome – ili Srbija ili mafija“.		Marinika Tepić je, u ime svoje partije, i proevropske „grupacije koja se koncentriše sada sa namerom da izađe na izbore“, rekla da „neko kao Milo Lompar“ ne može da bude predsednik Srbije „uprkos onome – ili Srbija ili mafija“.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	OBJ	Dimitrije Stanišić
dan-837524141234-005	danas	837524141234	kolumna	pol-drustvo	kolumna	5	24	https://www.danas.rs/kolumna/nemanja-rujevic/kvadratura-lompara/	Podržali bi, možda, studentskog kandidata, ali prvo da vide ko će taj biti.		Podržali bi, možda, studentskog kandidata, ali prvo da vide ko će taj biti.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Dimitrije Stanišić
dan-837524141234-006	danas	837524141234	kolumna	pol-drustvo	kolumna	6	24	https://www.danas.rs/kolumna/nemanja-rujevic/kvadratura-lompara/	Zamislimo sledeću situaciju – studenti se sa nekim ko je „kao Milo Lompar“, recimo sa Milom Lomparom, dogovore da bude predsednički kandidat.		Zamislimo sledeću situaciju – studenti se sa nekim ko je „kao Milo Lompar“, recimo sa Milom Lomparom, dogovore da bude predsednički kandidat.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Dimitrije Stanišić
dan-837524141234-007	danas	837524141234	kolumna	pol-drustvo	kolumna	7	24	https://www.danas.rs/kolumna/nemanja-rujevic/kvadratura-lompara/	Proevropska „grupacija“ odluči da ima svog kandidata koji nije „kao Milo Lompar“ i odabere da to bude Marinika Tepić.		Proevropska „grupacija“ odluči da ima svog kandidata koji nije „kao Milo Lompar“ i odabere da to bude Marinika Tepić.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Dimitrije Stanišić
dan-837524141234-008	danas	837524141234	kolumna	pol-drustvo	kolumna	8	24	https://www.danas.rs/kolumna/nemanja-rujevic/kvadratura-lompara/	Kako bi uz podršku studenata i luftbalon sa nacrtanim očima i ustima bio najjači opozicioni kandidat, to bi Lompar dobio tri ili pet ili deset puta više glasova nego Marinika Tepić.		Kako bi uz podršku studenata i luftbalon sa nacrtanim očima i ustima bio najjači opozicioni kandidat, to bi Lompar dobio tri ili pet ili deset puta više glasova nego Marinika Tepić.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Dimitrije Stanišić
dan-195060797729-005	danas	195060797729	kolumna	sport	kolumna	5	14	https://www.danas.rs/kolumna/ziva-vekecki/stub-srbstva-bez-srba/	Zvezdan Terzić, prvi čovek kluba iz LJutice Bogdana, u jednom intervju objavljenom prošle godine negde u ovo vreme između ostalog je rekao: „Mi smo dominantni u srpskim uslovima.		Zvezdan Terzić, prvi čovek kluba iz LJutice Bogdana, u jednom intervju objavljenom prošle godine negde u ovo vreme između ostalog je rekao: „Mi smo dominantni u srpskim uslovima.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	OBJ	saglasnost
dan-195060797729-006	danas	195060797729	kolumna	sport	kolumna	6	14	https://www.danas.rs/kolumna/ziva-vekecki/stub-srbstva-bez-srba/	Mi nismo samo prvaci u seniorskoj konkurenciji, mi smo prvaci i u juniorskoj, kadetskoj i pionirskog konkurenciji.	Y	„Mi nismo samo prvaci u seniorskoj konkurenciji, mi smo prvaci i u juniorskoj, kadetskoj i pionirskog konkurenciji.“	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	OBJ	Dimitrije Stanišić
dan-195060797729-007	danas	195060797729	kolumna	sport	kolumna	7	14	https://www.danas.rs/kolumna/ziva-vekecki/stub-srbstva-bez-srba/	Pokupili smo sve što valja u Srbiji od 10 do 12 godina, okupili smo sve najbolje trenere“.	Y	„Pokupili smo sve što valja u Srbiji od 10 do 12 godina, okupili smo sve najbolje trenere“.“	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	OBJ	Dimitrije Stanišić
dan-195060797729-008	danas	195060797729	kolumna	sport	kolumna	8	14	https://www.danas.rs/kolumna/ziva-vekecki/stub-srbstva-bez-srba/	Ako je Terzić u pravu, a plašim se da jeste, onda se srpskom fudbalu „crno piše“.		Ako je Terzić u pravu, a plašim se da jeste, onda se srpskom fudbalu „crno piše“.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Dimitrije Stanišić
dan-195060797729-009	danas	195060797729	kolumna	sport	kolumna	9	14	https://www.danas.rs/kolumna/ziva-vekecki/stub-srbstva-bez-srba/	Jer, ako se od najtalentovanije dece sa kojom rade najkvalitetniji treneri, ne mogu napraviti više od dva igrača za „veliku scenu“ , kako li je tek u ostalim klubovima.		Jer, ako se od najtalentovanije dece sa kojom rade najkvalitetniji treneri, ne mogu napraviti više od dva igrača za „veliku scenu“ , kako li je tek u ostalim klubovima.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Dimitrije Stanišić
dan-195060797729-010	danas	195060797729	kolumna	sport	kolumna	10	14	https://www.danas.rs/kolumna/ziva-vekecki/stub-srbstva-bez-srba/	Za novog trenera angažovan je Španac Albert Rijera.		Za novog trenera angažovan je Španac Albert Rijera.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	OBJ	Dimitrije Stanišić
dan-195060797729-011	danas	195060797729	kolumna	sport	kolumna	11	14	https://www.danas.rs/kolumna/ziva-vekecki/stub-srbstva-bez-srba/	Dakle, nemamo ni trenere za „velike rezultate“.		Dakle, nemamo ni trenere za „velike rezultate“.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Dimitrije Stanišić
dan-195060797729-012	danas	195060797729	kolumna	sport	kolumna	12	14	https://www.danas.rs/kolumna/ziva-vekecki/stub-srbstva-bez-srba/	Ne sumnjam da će Rijera biti uspešan ove sezone.		Ne sumnjam da će Rijera biti uspešan ove sezone.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Dimitrije Stanišić
dan-997701263776-006	danas	997701263776	kolumna	pol-drustvo	kolumna	6	15	https://www.danas.rs/kolumna/marko-vidojkovic/nasa-nova-predsednica/	Vreme je da to popravimo.	Y	„Vreme je da to popravimo.“	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	OBJ	Aleksa
dan-997701263776-007	danas	997701263776	kolumna	pol-drustvo	kolumna	7	15	https://www.danas.rs/kolumna/marko-vidojkovic/nasa-nova-predsednica/	„A sa čim ima veze?		„A sa čim ima veze?	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	OBJ	Aleksa
dan-997701263776-008	danas	997701263776	kolumna	pol-drustvo	kolumna	8	15	https://www.danas.rs/kolumna/marko-vidojkovic/nasa-nova-predsednica/	Naravno da nisam, ovaj, jesam.	Y	„Naravno da nisam, ovaj, jesam.“	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	OBJ	Aleksa
dan-997701263776-009	danas	997701263776	kolumna	pol-drustvo	kolumna	9	15	https://www.danas.rs/kolumna/marko-vidojkovic/nasa-nova-predsednica/	Šarmiraću sve dame u predsedništvu.	Y	„Šarmiraću sve dame u predsedništvu.“	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	OBJ	usaglaseno
dan-997701263776-010	danas	997701263776	kolumna	pol-drustvo	kolumna	10	15	https://www.danas.rs/kolumna/marko-vidojkovic/nasa-nova-predsednica/	Da li će vojska pod vašom komandom da se vrati na Kosovo?	Y	„Da li će vojska pod vašom komandom da se vrati na Kosovo?“	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	OBJ	Aleksa
dan-997701263776-011	danas	997701263776	kolumna	pol-drustvo	kolumna	11	15	https://www.danas.rs/kolumna/marko-vidojkovic/nasa-nova-predsednica/	„Moja vojska će imati isključivo regrutkinje, koje će se baviti ritmičkom gimnastikom.		„Moja vojska će imati isključivo regrutkinje, koje će se baviti ritmičkom gimnastikom.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	OBJ	Aleksa
dan-997701263776-012	danas	997701263776	kolumna	pol-drustvo	kolumna	12	15	https://www.danas.rs/kolumna/marko-vidojkovic/nasa-nova-predsednica/	„Iskoristiću ga da snizim cenu bureka.		„Iskoristiću ga da snizim cenu bureka.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	OBJ	Aleksa
dan-997701263776-013	danas	997701263776	kolumna	pol-drustvo	kolumna	13	15	https://www.danas.rs/kolumna/marko-vidojkovic/nasa-nova-predsednica/	„A sa čime ima veze?		„A sa čime ima veze?	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	OBJ	Aleksa
dan-353908777753-002	danas	353908777753	kolumna	pol-drustvo	kolumna	2	28	https://www.danas.rs/kolumna/marko-vidojkovic/sta-sve-covek-radi-za-lajkove/	U plavoj majici, koja košta verovatno kao i škoda koju vozi, on je beskompromisno vozio, govorio i utišavao muziku sa radio aparata.		U plavoj majici, koja košta verovatno kao i škoda koju vozi, on je beskompromisno vozio, govorio i utišavao muziku sa radio aparata.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Aleksa
dan-353908777753-003	danas	353908777753	kolumna	pol-drustvo	kolumna	3	28	https://www.danas.rs/kolumna/marko-vidojkovic/sta-sve-covek-radi-za-lajkove/	Već to je bilo dovoljno da odlepim od iznenađenja, jer sam bio uveren da on nije u stanju uraditi više od jedne stvari istovremeno.		Već to je bilo dovoljno da odlepim od iznenađenja, jer sam bio uveren da on nije u stanju uraditi više od jedne stvari istovremeno.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Aleksa
dan-353908777753-004	danas	353908777753	kolumna	pol-drustvo	kolumna	4	28	https://www.danas.rs/kolumna/marko-vidojkovic/sta-sve-covek-radi-za-lajkove/	Opravdano, predsednik se javno pitao hoće li uspeti da se snađe sa žetonima i ostalim misterijama sveta samouslužnih perionica, a onda je stigao na odredište.		Opravdano, predsednik se javno pitao hoće li uspeti da se snađe sa žetonima i ostalim misterijama sveta samouslužnih perionica, a onda je stigao na odredište.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Aleksa
dan-353908777753-005	danas	353908777753	kolumna	pol-drustvo	kolumna	5	28	https://www.danas.rs/kolumna/marko-vidojkovic/sta-sve-covek-radi-za-lajkove/	Šta je bilo sa žetonima nismo videli, ali videli smo ga kako upravlja kišobranom, čuj mene, stativom za kameru, ovaj, puškom koja ispaljuje snažan mlaz tečnosti na škodu.		Šta je bilo sa žetonima nismo videli, ali videli smo ga kako upravlja kišobranom, čuj mene, stativom za kameru, ovaj, puškom koja ispaljuje snažan mlaz tečnosti na škodu.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Aleksa
dan-353908777753-006	danas	353908777753	kolumna	pol-drustvo	kolumna	6	28	https://www.danas.rs/kolumna/marko-vidojkovic/sta-sve-covek-radi-za-lajkove/	Bio je vrlo vešt, svega dvaput mu je puška zamalo ispala iz ruku, ali na kraju je auto nekako bio opran.		Bio je vrlo vešt, svega dvaput mu je puška zamalo ispala iz ruku, ali na kraju je auto nekako bio opran.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Aleksa
dan-353908777753-007	danas	353908777753	kolumna	pol-drustvo	kolumna	7	28	https://www.danas.rs/kolumna/marko-vidojkovic/sta-sve-covek-radi-za-lajkove/	Zbog silnih rezova i montiranja klipa sekirom, pitamo se da li je prao sve vreme ili su mu pomagale kobre, ali to nije bitno.		Zbog silnih rezova i montiranja klipa sekirom, pitamo se da li je prao sve vreme ili su mu pomagale kobre, ali to nije bitno.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Aleksa
dan-353908777753-008	danas	353908777753	kolumna	pol-drustvo	kolumna	8	28	https://www.danas.rs/kolumna/marko-vidojkovic/sta-sve-covek-radi-za-lajkove/	Za uspeh ove komplikovane operacije bilo je dovoljno da se uhvati (vodene) puške i njome pripuca na kola.		Za uspeh ove komplikovane operacije bilo je dovoljno da se uhvati (vodene) puške i njome pripuca na kola.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	usaglaseno
dan-353908777753-009	danas	353908777753	kolumna	pol-drustvo	kolumna	9	28	https://www.danas.rs/kolumna/marko-vidojkovic/sta-sve-covek-radi-za-lajkove/	Nije bezveze on i vrhovni komandant, jedva čekam da krene srpsku nejač da brani uspešno kao što je prao kola u prigradskoj perionici.		Nije bezveze on i vrhovni komandant, jedva čekam da krene srpsku nejač da brani uspešno kao što je prao kola u prigradskoj perionici.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Aleksa
dan-848007019343-017	danas	848007019343	kolumna	ekonomija	kolumna	17	46	https://www.danas.rs/kolumna/misa-brkic/istorijski-dogovor-srba-i-hrvata-oko-buducnosti-krasove-bajadere/	Zato je svaka Šaranovićeva kupovina Krašovih akcija, makar i minimalna, pomno praćena uz precizne izračune može li i kako postati većinski vlasnik te kompanije.		Zato je svaka Šaranovićeva kupovina Krašovih akcija, makar i minimalna, pomno praćena uz precizne izračune može li i kako postati većinski vlasnik te kompanije.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Aleksa
dan-848007019343-018	danas	848007019343	kolumna	ekonomija	kolumna	18	46	https://www.danas.rs/kolumna/misa-brkic/istorijski-dogovor-srba-i-hrvata-oko-buducnosti-krasove-bajadere/	Šaranović je vlasništvo u Krašu započeo kupovinom 15 odsto akcija, zatim ga je povećao na 16,67 odsto, pa na 25,6 i na kraju na 32,25 odsto.		Šaranović je vlasništvo u Krašu započeo kupovinom 15 odsto akcija, zatim ga je povećao na 16,67 odsto, pa na 25,6 i na kraju na 32,25 odsto.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	OBJ	Aleksa
dan-848007019343-019	danas	848007019343	kolumna	ekonomija	kolumna	19	46	https://www.danas.rs/kolumna/misa-brkic/istorijski-dogovor-srba-i-hrvata-oko-buducnosti-krasove-bajadere/	Sve to vreme javnosti su servirane razne vrste „fake news“ – od navodnog masovnog otpuštanja radnika kad postane vlasnik do preseljenja fabrike u Srbiju.		Sve to vreme javnosti su servirane razne vrste „fake news“ – od navodnog masovnog otpuštanja radnika kad postane vlasnik do preseljenja fabrike u Srbiju.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Aleksa
dan-848007019343-020	danas	848007019343	kolumna	ekonomija	kolumna	20	46	https://www.danas.rs/kolumna/misa-brkic/istorijski-dogovor-srba-i-hrvata-oko-buducnosti-krasove-bajadere/	Šaranović je godinama strpljivo kupovao udele u Krašu.		Šaranović je godinama strpljivo kupovao udele u Krašu.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Aleksa
dan-848007019343-021	danas	848007019343	kolumna	ekonomija	kolumna	21	46	https://www.danas.rs/kolumna/misa-brkic/istorijski-dogovor-srba-i-hrvata-oko-buducnosti-krasove-bajadere/	U jednom momentu dostigao je maksimum i sve što bi se dalje događalo na Berzi i u javnosti značilo bi rat sa Pivcem.		U jednom momentu dostigao je maksimum i sve što bi se dalje događalo na Berzi i u javnosti značilo bi rat sa Pivcem.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Aleksa
dan-848007019343-022	danas	848007019343	kolumna	ekonomija	kolumna	22	46	https://www.danas.rs/kolumna/misa-brkic/istorijski-dogovor-srba-i-hrvata-oko-buducnosti-krasove-bajadere/	U početku njegova kupovina izazivala je konsternaciju javnosti ali je on uspeo da je smiri, spusti loptu i u prvi plan isturi biznis interese u šta je uspeo da ubedi Miljenka Pivca.		U početku njegova kupovina izazivala je konsternaciju javnosti ali je on uspeo da je smiri, spusti loptu i u prvi plan isturi biznis interese u šta je uspeo da ubedi Miljenka Pivca.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	Aleksa
dan-848007019343-023	danas	848007019343	kolumna	ekonomija	kolumna	23	46	https://www.danas.rs/kolumna/misa-brkic/istorijski-dogovor-srba-i-hrvata-oko-buducnosti-krasove-bajadere/	Ubrzo su „ljuti“ konkurenti shvatili da rat nije dobar ni za koga i da će mnogo da ih košta, pa su odlučili da zajedno nastupe na svoju i dobrobit Kraša.		Ubrzo su „ljuti“ konkurenti shvatili da rat nije dobar ni za koga i da će mnogo da ih košta, pa su odlučili da zajedno nastupe na svoju i dobrobit Kraša.	../danas-blic/danas-blic/to_annotate_danas-blic.tsv	SUBJ	usaglaseno
